id;id_servicio;dias_sem_atencion;hora_inicial;hora_fin;num_afiliados
6389;6389;D; 11:58:33 ; 14:15:01 ;25
6390;6390;S; 13:04:13 ; 14:30:44 ;16
6391;6391;I; 01:10:35 ; 02:36:27 ;19
6392;6392;V; 09:09:12 ; 11:03:58 ;28
6393;6393;L; 05:50:25 ; 07:26:31 ;3
6394;6394;S; 06:09:13 ; 08:03:23 ;15
6395;6395;D; 15:29:43 ; 16:19:25 ;24
6396;6396;D; 17:15:58 ; 19:03:39 ;16
6397;6397;D; 17:38:14 ; 19:03:55 ;14
6398;6398;D; 08:20:38 ; 09:24:46 ;16
6399;6399;I; 14:25:00 ; 16:22:54 ;17
6400;6400;D; 15:19:45 ; 16:09:27 ;28
6401;6401;J; 00:53:59 ; 01:57:28 ;13
6402;6402;D; 07:14:57 ; 08:09:42 ;24
6403;6403;J; 03:49:25 ; 04:21:03 ;23
6404;6404;D; 14:30:55 ; 15:49:42 ;26
6405;6405;D; 19:41:29 ; 21:28:28 ;13
6406;6406;S; 14:05:35 ; 14:54:25 ;15
6407;6407;S; 13:05:23 ; 14:51:53 ;30
6408;6408;S; 01:10:09 ; 03:37:06 ;23
6409;6409;D; 03:49:35 ; 05:31:29 ;27
6410;6410;I; 00:34:06 ; 02:26:19 ;29
6411;6411;V; 22:22:18 ; 12:37:13 ;15
6412;6412;S; 10:07:49 ; 11:22:02 ;16
6413;6413;D; 19:30:51 ; 20:13:07 ;9
6414;6414;D; 03:51:17 ; 06:16:06 ;10
6415;6415;V; 02:06:10 ; 04:07:39 ;18
6416;6416;V; 11:08:54 ; 12:31:39 ;18
6417;6417;D; 09:06:28 ; 10:52:46 ;2
6418;6418;D; 08:18:55 ; 08:54:27 ;4
6419;6419;S; 21:40:00 ; 23:15:05 ;22
6420;6420;J; 14:41:05 ; 15:46:05 ;2
6421;6421;D; 14:09:42 ; 16:36:53 ;10
6422;6422;V; 03:26:46 ; 04:35:58 ;24
6423;6423;V; 05:41:00 ; 06:17:00 ;26
6424;6424;J; 11:35:27 ; 12:19:15 ;4
6425;6425;D; 21:32:49 ; 23:39:41 ;26
6426;6426;S; 11:21:13 ; 13:10:35 ;25
6427;6427;S; 05:32:29 ; 07:23:08 ;19
6428;6428;D; 14:13:22 ; 14:49:03 ;27
6429;6429;D; 14:52:38 ; 16:26:01 ;17
6430;6430;D; 17:08:17 ; 18:04:19 ;12
6431;6431;J; 23:40:51 ; 01:02:39 ;15
6432;6432;D; 07:55:22 ; 09:01:59 ;25
6433;6433;V; 00:15:43 ; 02:01:34 ;19
6434;6434;D; 20:35:44 ; 21:31:00 ;9
6435;6435;D; 10:02:22 ; 12:30:41 ;28
6436;6436;D; 03:10:18 ; 04:48:30 ;24
6437;6437;V; 16:59:11 ; 19:15:46 ;24
6438;6438;V; 06:26:10 ; 07:20:04 ;8
6439;6439;V; 20:10:41 ; 21:28:54 ;23
6440;6440;S; 17:18:03 ; 19:43:23 ;8
6441;6441;V; 08:54:36 ; 09:50:40 ;11
6442;6442;D; 11:29:28 ; 12:05:41 ;1
6443;6443;D; 02:12:36 ; 03:18:40 ;7
6444;6444;D; 09:12:33 ; 11:16:30 ;19
6445;6445;D; 00:24:32 ; 02:00:16 ;2
6446;6446;D; 12:00:36 ; 12:50:47 ;2
6447;6447;D; 19:38:21 ; 21:45:47 ;6
6448;6448;D; 21:55:35 ; 22:31:10 ;23
6449;6449;D; 16:45:41 ; 17:32:22 ;4
6450;6450;V; 15:53:50 ; 16:58:31 ;23
6451;6451;V; 15:23:03 ; 16:22:09 ;14
6452;6452;D; 11:36:12 ; 13:36:22 ;14
6453;6453;D; 21:07:34 ; 22:15:03 ;28
6454;6454;L; 22:49:50 ; 12:38:52 ;23
6455;6455;D; 20:10:32 ; 21:51:10 ;27
6456;6456;I; 22:41:16 ; 12:09:38 ;24
6457;6457;S; 15:12:52 ; 17:16:29 ;14
6458;6458;D; 13:44:29 ; 15:54:39 ;28
6459;6459;S; 07:34:23 ; 09:23:02 ;18
6460;6460;D; 09:01:35 ; 09:50:26 ;30
6461;6461;S; 20:57:42 ; 22:26:52 ;11
6462;6462;D; 02:58:43 ; 03:45:08 ;27
6463;6463;D; 21:09:26 ; 22:53:11 ;30
6464;6464;D; 11:05:22 ; 12:41:30 ;14
6465;6465;D; 12:22:54 ; 13:09:56 ;9
6466;6466;S; 17:12:48 ; 19:03:14 ;7
6467;6467;D; 19:06:00 ; 20:00:29 ;29
6468;6468;D; 20:26:01 ; 21:33:24 ;1
6469;6469;D; 03:55:41 ; 04:38:27 ;19
6470;6470;D; 19:44:30 ; 21:19:54 ;8
6471;6471;S; 07:16:20 ; 08:40:39 ;4
6472;6472;V; 04:18:25 ; 06:39:32 ;13
6473;6473;S; 04:05:02 ; 05:31:20 ;26
6474;6474;S; 04:03:18 ; 06:03:21 ;22
6475;6475;I; 05:23:52 ; 07:41:24 ;20
6476;6476;J; 23:10:17 ; 01:24:46 ;15
6477;6477;S; 18:13:05 ; 20:19:28 ;27
6478;6478;I; 00:31:28 ; 02:44:10 ;24
6479;6479;D; 16:09:53 ; 18:17:32 ;24
6480;6480;D; 16:44:41 ; 18:39:50 ;8
6481;6481;M; 00:46:12 ; 03:14:09 ;24
6482;6482;J; 03:34:21 ; 04:11:45 ;15
6483;6483;S; 18:05:47 ; 20:33:15 ;22
6484;6484;D; 12:13:30 ; 13:36:24 ;11
6485;6485;V; 02:45:23 ; 05:08:28 ;24
6486;6486;S; 02:44:21 ; 05:00:50 ;2
6487;6487;S; 09:29:44 ; 10:21:58 ;21
6488;6488;D; 20:19:17 ; 21:33:34 ;14
6489;6489;S; 07:31:42 ; 08:33:50 ;15
6490;6490;D; 12:11:16 ; 13:22:40 ;26
6491;6491;S; 06:22:52 ; 07:30:25 ;29
6492;6492;V; 01:48:30 ; 03:14:35 ;8
6493;6493;D; 09:15:55 ; 10:16:30 ;11
6494;6494;V; 02:28:39 ; 04:52:14 ;25
6495;6495;S; 11:04:33 ; 13:17:38 ;21
6496;6496;S; 02:44:56 ; 03:57:45 ;26
6497;6497;D; 18:52:13 ; 20:25:14 ;3
6498;6498;D; 23:40:17 ; 02:00:58 ;16
6499;6499;D; 18:13:49 ; 19:34:49 ;3
6500;6500;I; 13:39:12 ; 15:27:25 ;14
6501;6501;D; 06:57:52 ; 08:37:00 ;9
6502;6502;S; 19:09:09 ; 20:17:25 ;6
6503;6503;D; 02:10:50 ; 02:46:05 ;8
6504;6504;S; 08:50:17 ; 09:50:29 ;2
6505;6505;I; 07:43:17 ; 09:45:32 ;10
6506;6506;D; 00:47:06 ; 01:35:22 ;16
6507;6507;D; 00:52:53 ; 01:49:20 ;2
6508;6508;D; 11:04:17 ; 11:40:22 ;10
6509;6509;J; 11:04:37 ; 12:14:49 ;18
6510;6510;S; 14:26:43 ; 16:20:05 ;18
6511;6511;S; 00:33:31 ; 01:10:19 ;25
6512;6512;D; 23:06:56 ; 12:55:33 ;12
6513;6513;D; 14:23:24 ; 16:10:04 ;2
6514;6514;V; 17:34:41 ; 19:26:59 ;23
6515;6515;D; 11:27:04 ; 13:55:49 ;11
6516;6516;S; 08:21:40 ; 09:13:44 ;21
6517;6517;D; 14:24:59 ; 15:55:20 ;17
6518;6518;D; 15:01:59 ; 16:41:44 ;10
6519;6519;D; 09:07:13 ; 11:12:32 ;1
6520;6520;D; 04:37:03 ; 06:37:08 ;3
6521;6521;J; 17:12:55 ; 17:57:16 ;1
6522;6522;I; 12:49:00 ; 14:12:18 ;15
6523;6523;D; 01:15:43 ; 02:05:32 ;9
6524;6524;L; 20:00:16 ; 21:58:35 ;10
6525;6525;S; 09:40:32 ; 10:24:35 ;29
6526;6526;D; 15:54:25 ; 16:38:35 ;8
6527;6527;S; 10:44:22 ; 11:23:23 ;27
6528;6528;D; 03:58:35 ; 05:09:25 ;24
6529;6529;D; 12:49:16 ; 13:22:15 ;16
6530;6530;S; 08:07:26 ; 09:42:10 ;30
6531;6531;V; 10:39:49 ; 12:48:42 ;14
6532;6532;D; 20:39:09 ; 21:51:52 ;23
6533;6533;S; 01:52:20 ; 03:13:43 ;14
6534;6534;V; 03:51:11 ; 04:54:27 ;21
6535;6535;D; 08:47:47 ; 09:36:32 ;15
6536;6536;I; 11:31:04 ; 13:00:49 ;19
6537;6537;J; 09:35:07 ; 11:09:45 ;6
6538;6538;I; 05:11:30 ; 06:03:27 ;7
6539;6539;S; 20:26:26 ; 21:35:42 ;30
6540;6540;D; 23:53:46 ; 01:38:49 ;4
6541;6541;D; 16:13:46 ; 17:15:04 ;24
6542;6542;V; 20:06:15 ; 21:17:07 ;28
6543;6543;D; 02:01:21 ; 04:09:19 ;6
6544;6544;D; 15:48:26 ; 17:34:54 ;20
6545;6545;J; 00:27:17 ; 02:36:44 ;27
6546;6546;D; 03:35:00 ; 05:51:29 ;22
6547;6547;I; 18:22:11 ; 19:59:59 ;17
6548;6548;D; 15:25:44 ; 17:05:41 ;11
6549;6549;S; 07:39:48 ; 08:11:42 ;10
6550;6550;S; 00:38:27 ; 02:36:33 ;7
6551;6551;I; 19:38:17 ; 22:04:40 ;2
6552;6552;D; 10:12:48 ; 10:47:25 ;30
6553;6553;I; 09:10:48 ; 11:02:42 ;14
6554;6554;D; 06:47:12 ; 07:22:55 ;19
6555;6555;S; 14:37:04 ; 17:00:04 ;27
6556;6556;D; 17:31:30 ; 18:25:14 ;9
6557;6557;D; 02:57:51 ; 04:44:32 ;24
6558;6558;D; 21:47:08 ; 23:35:22 ;8
6559;6559;S; 02:50:46 ; 03:35:59 ;13
6560;6560;V; 05:36:41 ; 06:24:59 ;5
6561;6561;D; 21:45:22 ; 22:43:47 ;6
6562;6562;V; 20:02:18 ; 20:38:06 ;18
6563;6563;V; 20:08:02 ; 21:54:11 ;25
6564;6564;D; 14:56:08 ; 17:22:39 ;19
6565;6565;J; 10:16:40 ; 10:56:09 ;23
6566;6566;J; 11:04:04 ; 12:39:32 ;22
6567;6567;V; 18:23:32 ; 19:48:55 ;25
6568;6568;S; 01:32:41 ; 02:08:06 ;30
6569;6569;V; 01:20:40 ; 03:31:45 ;17
6570;6570;M; 16:41:34 ; 18:41:31 ;15
6571;6571;D; 14:23:07 ; 15:23:10 ;19
6572;6572;V; 11:28:40 ; 13:41:16 ;23
6573;6573;V; 00:14:29 ; 01:13:33 ;24
6574;6574;J; 21:06:04 ; 21:42:55 ;7
6575;6575;S; 06:58:45 ; 08:02:05 ;24
6576;6576;S; 17:22:42 ; 18:35:40 ;15
6577;6577;D; 19:28:48 ; 20:22:53 ;7
6578;6578;S; 00:29:49 ; 02:10:33 ;8
6579;6579;D; 22:35:27 ; 12:19:04 ;17
6580;6580;S; 19:52:40 ; 20:58:53 ;19
6581;6581;S; 04:12:54 ; 04:50:48 ;7
6582;6582;D; 01:32:29 ; 02:25:40 ;8
6583;6583;D; 05:20:09 ; 07:35:51 ;25
6584;6584;S; 03:28:08 ; 04:09:08 ;6
6585;6585;J; 23:13:54 ; 12:47:08 ;12
6586;6586;D; 02:28:04 ; 04:19:20 ;24
6587;6587;S; 13:39:24 ; 15:44:49 ;10
6588;6588;D; 07:48:09 ; 08:55:48 ;25
6589;6589;V; 17:38:11 ; 19:52:39 ;6
6590;6590;D; 23:52:15 ; 12:31:43 ;2
6591;6591;S; 20:36:19 ; 22:35:26 ;7
6592;6592;S; 20:45:28 ; 22:16:18 ;6
6593;6593;D; 09:42:40 ; 10:33:56 ;17
6594;6594;S; 13:17:58 ; 14:05:14 ;25
6595;6595;D; 13:46:44 ; 15:49:24 ;17
6596;6596;D; 04:08:16 ; 04:38:58 ;11
6597;6597;J; 07:02:15 ; 09:24:33 ;11
6598;6598;D; 22:59:18 ; 12:07:44 ;15
6599;6599;S; 13:38:28 ; 15:09:17 ;7
6600;6600;S; 16:20:14 ; 17:56:51 ;11
6601;6601;S; 03:15:30 ; 04:46:55 ;16
6602;6602;D; 16:32:36 ; 18:19:10 ;6
6603;6603;J; 05:00:40 ; 05:54:15 ;23
6604;6604;J; 12:45:39 ; 14:23:45 ;10
6605;6605;D; 05:03:38 ; 07:16:19 ;24
6606;6606;V; 15:33:01 ; 16:37:15 ;3
6607;6607;V; 01:17:06 ; 01:48:20 ;8
6608;6608;D; 23:11:46 ; 12:22:18 ;3
6609;6609;D; 22:43:31 ; 12:21:18 ;26
6610;6610;D; 04:07:24 ; 06:01:47 ;29
6611;6611;D; 20:31:47 ; 21:39:55 ;7
6612;6612;D; 09:29:08 ; 10:31:03 ;23
6613;6613;D; 16:43:18 ; 17:23:13 ;28
6614;6614;D; 11:30:22 ; 12:57:48 ;9
6615;6615;J; 03:50:30 ; 04:24:48 ;2
6616;6616;D; 03:44:37 ; 06:00:28 ;6
6617;6617;V; 12:58:34 ; 14:03:22 ;12
6618;6618;S; 07:34:29 ; 09:51:07 ;21
6619;6619;S; 07:35:08 ; 09:13:14 ;17
6620;6620;D; 18:17:35 ; 18:51:57 ;17
6621;6621;D; 06:21:27 ; 08:30:24 ;15
6622;6622;S; 23:38:53 ; 01:22:32 ;12
6623;6623;D; 08:03:18 ; 09:47:26 ;9
6624;6624;D; 15:00:09 ; 15:41:55 ;17
6625;6625;I; 15:53:17 ; 17:58:31 ;4
6626;6626;V; 19:14:31 ; 20:29:37 ;1
6627;6627;D; 10:05:41 ; 12:17:21 ;12
6628;6628;D; 12:18:27 ; 13:51:38 ;17
6629;6629;D; 19:18:41 ; 19:52:47 ;29
6630;6630;D; 14:33:48 ; 15:18:07 ;24
6631;6631;V; 19:00:46 ; 19:30:47 ;1
6632;6632;D; 06:17:14 ; 08:07:23 ;17
6633;6633;V; 16:31:02 ; 18:08:58 ;3
6634;6634;D; 09:24:23 ; 10:05:36 ;5
6635;6635;V; 17:52:59 ; 19:08:24 ;24
6636;6636;V; 04:51:41 ; 07:18:22 ;21
6637;6637;D; 13:54:11 ; 14:51:47 ;30
6638;6638;D; 03:45:52 ; 06:09:36 ;19
6639;6639;S; 05:15:49 ; 07:00:12 ;1
6640;6640;D; 16:54:10 ; 17:56:54 ;21
6641;6641;D; 02:22:23 ; 04:15:34 ;12
6642;6642;S; 17:02:19 ; 19:26:14 ;10
6643;6643;D; 03:52:34 ; 05:23:09 ;22
6644;6644;D; 03:42:34 ; 04:34:46 ;1
6645;6645;V; 04:27:31 ; 05:07:56 ;14
6646;6646;D; 05:30:41 ; 07:09:48 ;1
6647;6647;V; 02:31:00 ; 03:01:20 ;23
6648;6648;D; 03:24:59 ; 05:29:50 ;20
6649;6649;V; 19:50:10 ; 20:35:18 ;26
6650;6650;D; 20:44:48 ; 22:49:35 ;22
6651;6651;V; 15:53:54 ; 16:46:55 ;17
6652;6652;S; 19:35:01 ; 21:28:31 ;6
6653;6653;V; 20:11:39 ; 20:52:18 ;7
6654;6654;V; 07:06:07 ; 09:26:14 ;20
6655;6655;D; 01:40:06 ; 02:18:44 ;27
6656;6656;D; 19:24:18 ; 20:12:24 ;25
6657;6657;D; 11:45:20 ; 12:43:40 ;12
6658;6658;J; 10:20:01 ; 11:08:03 ;24
6659;6659;D; 05:01:51 ; 06:32:55 ;24
6660;6660;V; 09:21:44 ; 10:02:08 ;12
6661;6661;V; 00:19:00 ; 01:45:38 ;8
6662;6662;D; 23:52:41 ; 01:34:36 ;18
6663;6663;D; 02:48:11 ; 04:45:13 ;4
6664;6664;S; 14:57:56 ; 16:47:33 ;23
6665;6665;V; 19:36:57 ; 21:30:25 ;27
6666;6666;V; 03:02:59 ; 04:22:48 ;20
6667;6667;D; 14:43:25 ; 16:37:08 ;13
6668;6668;D; 10:46:13 ; 13:15:36 ;25
6669;6669;V; 05:56:22 ; 06:31:04 ;29
6670;6670;V; 05:21:43 ; 06:15:43 ;8
6671;6671;M; 19:50:59 ; 21:14:00 ;2
6672;6672;L; 19:20:01 ; 20:52:04 ;26
6673;6673;J; 01:51:25 ; 04:09:24 ;12
6674;6674;D; 22:11:09 ; 22:59:46 ;16
6675;6675;S; 19:06:24 ; 20:51:35 ;1
6676;6676;D; 23:10:21 ; 12:46:11 ;21
6677;6677;S; 23:56:17 ; 12:30:29 ;29
6678;6678;S; 20:31:48 ; 22:29:00 ;18
6679;6679;D; 20:20:55 ; 21:24:33 ;8
6680;6680;S; 04:14:28 ; 04:52:14 ;18
6681;6681;D; 06:40:59 ; 08:40:34 ;15
6682;6682;V; 18:09:27 ; 20:08:41 ;6
6683;6683;D; 04:03:12 ; 05:45:46 ;30
6684;6684;V; 05:21:31 ; 06:26:14 ;14
6685;6685;D; 10:28:09 ; 12:34:49 ;11
6686;6686;D; 08:38:58 ; 11:02:53 ;17
6687;6687;D; 08:14:19 ; 09:53:00 ;24
6688;6688;D; 17:36:32 ; 20:02:50 ;26
6689;6689;I; 13:13:34 ; 13:58:33 ;16
6690;6690;S; 01:14:27 ; 02:11:52 ;15
6691;6691;S; 14:44:51 ; 16:52:58 ;3
6692;6692;S; 02:56:22 ; 04:40:52 ;18
6693;6693;D; 06:45:12 ; 08:23:20 ;1
6694;6694;S; 14:28:59 ; 15:33:44 ;27
6695;6695;D; 01:35:01 ; 03:55:54 ;6
6696;6696;D; 21:15:08 ; 23:28:21 ;24
6697;6697;S; 12:53:05 ; 14:02:21 ;10
6698;6698;D; 02:46:10 ; 03:37:15 ;29
6699;6699;L; 23:12:14 ; 12:56:59 ;14
6700;6700;D; 21:01:51 ; 22:03:35 ;20
6701;6701;D; 00:15:43 ; 01:09:23 ;3
6702;6702;D; 19:01:41 ; 20:39:09 ;18
6703;6703;D; 10:05:33 ; 11:56:16 ;17
6704;6704;D; 02:58:44 ; 04:23:21 ;7
6705;6705;D; 11:08:41 ; 12:42:45 ;1
6706;6706;D; 21:29:26 ; 22:57:01 ;18
6707;6707;D; 15:58:23 ; 17:21:40 ;22
6708;6708;D; 16:38:40 ; 17:42:44 ;19
6709;6709;D; 22:40:00 ; 23:44:30 ;27
6710;6710;D; 20:16:50 ; 21:01:57 ;4
6711;6711;S; 02:03:06 ; 04:10:18 ;24
6712;6712;D; 08:56:48 ; 11:24:17 ;2
6713;6713;D; 09:23:54 ; 11:33:34 ;11
6714;6714;D; 02:35:55 ; 04:14:44 ;24
6715;6715;D; 07:54:58 ; 09:32:11 ;21
6716;6716;D; 17:17:43 ; 19:21:08 ;10
6717;6717;D; 17:34:01 ; 18:36:19 ;7
6718;6718;S; 08:34:24 ; 10:03:00 ;19
6719;6719;S; 22:35:25 ; 23:25:35 ;5
6720;6720;D; 14:45:34 ; 15:24:27 ;1
6721;6721;S; 21:02:20 ; 21:47:20 ;8
6722;6722;S; 13:14:18 ; 14:51:52 ;8
6723;6723;S; 21:47:05 ; 23:32:47 ;10
6724;6724;V; 14:19:07 ; 16:25:39 ;30
6725;6725;D; 15:25:43 ; 17:46:46 ;21
6726;6726;I; 13:38:10 ; 14:11:43 ;18
6727;6727;D; 09:33:46 ; 11:48:40 ;24
6728;6728;D; 09:41:24 ; 10:55:29 ;19
6729;6729;S; 20:15:04 ; 22:23:13 ;2
6730;6730;S; 22:28:33 ; 12:28:26 ;10
6731;6731;S; 04:23:19 ; 04:53:47 ;20
6732;6732;D; 10:02:34 ; 10:37:52 ;3
6733;6733;D; 18:10:20 ; 19:24:05 ;28
6734;6734;S; 18:51:32 ; 21:14:11 ;19
6735;6735;D; 19:25:09 ; 21:32:44 ;8
6736;6736;D; 20:17:52 ; 22:40:04 ;6
6737;6737;S; 12:02:19 ; 13:05:34 ;10
6738;6738;S; 13:22:48 ; 14:38:09 ;27
6739;6739;D; 13:19:39 ; 15:03:24 ;5
6740;6740;D; 09:23:52 ; 11:47:14 ;24
6741;6741;V; 06:29:37 ; 08:46:57 ;22
6742;6742;J; 18:52:26 ; 20:50:16 ;19
6743;6743;D; 05:50:03 ; 07:01:39 ;27
6744;6744;D; 03:01:22 ; 04:59:59 ;13
6745;6745;D; 10:31:49 ; 12:04:25 ;5
6746;6746;V; 02:31:18 ; 04:00:58 ;29
6747;6747;D; 06:14:55 ; 08:27:45 ;28
6748;6748;D; 21:28:02 ; 22:31:36 ;17
6749;6749;D; 14:01:54 ; 14:47:45 ;8
6750;6750;J; 19:34:06 ; 22:00:30 ;16
6751;6751;D; 21:54:29 ; 22:40:59 ;9
6752;6752;D; 09:31:32 ; 11:22:32 ;13
6753;6753;D; 15:20:55 ; 17:13:52 ;3
6754;6754;D; 03:26:57 ; 04:03:02 ;27
6755;6755;I; 02:54:41 ; 03:38:03 ;21
6756;6756;S; 14:30:17 ; 15:15:55 ;1
6757;6757;D; 13:05:23 ; 14:24:02 ;1
6758;6758;D; 02:29:19 ; 03:07:21 ;21
6759;6759;V; 16:01:16 ; 17:04:46 ;5
6760;6760;V; 07:33:14 ; 09:44:52 ;12
6761;6761;D; 21:04:16 ; 23:08:42 ;1
6762;6762;D; 06:56:34 ; 08:55:46 ;8
6763;6763;S; 10:08:34 ; 11:11:23 ;7
6764;6764;V; 07:21:13 ; 09:21:25 ;21
6765;6765;D; 10:26:49 ; 11:28:26 ;29
6766;6766;L; 12:02:44 ; 02:08:22 ;16
6767;6767;D; 00:34:02 ; 02:31:56 ;21
6768;6768;J; 03:14:02 ; 04:22:31 ;28
6769;6769;S; 22:40:07 ; 12:46:48 ;10
6770;6770;S; 13:58:10 ; 15:21:54 ;1
6771;6771;D; 13:42:15 ; 15:32:22 ;16
6772;6772;D; 10:38:47 ; 13:07:15 ;27
6773;6773;D; 23:39:24 ; 02:01:36 ;23
6774;6774;D; 17:26:49 ; 19:50:20 ;28
6775;6775;D; 13:28:53 ; 14:17:32 ;23
6776;6776;V; 04:46:31 ; 05:28:45 ;24
6777;6777;D; 10:50:57 ; 11:33:25 ;28
6778;6778;S; 06:41:53 ; 08:29:04 ;21
6779;6779;S; 07:14:15 ; 09:01:27 ;19
6780;6780;D; 15:08:06 ; 17:36:40 ;21
6781;6781;V; 06:50:32 ; 08:31:43 ;20
6782;6782;D; 10:18:08 ; 12:46:35 ;15
6783;6783;S; 12:36:57 ; 13:08:18 ;27
6784;6784;D; 13:13:29 ; 14:38:22 ;3
6785;6785;D; 20:30:29 ; 21:28:24 ;19
6786;6786;I; 23:50:47 ; 01:42:44 ;7
6787;6787;D; 14:05:52 ; 15:43:40 ;3
6788;6788;S; 17:57:38 ; 19:49:59 ;24
6789;6789;I; 15:38:12 ; 17:01:56 ;3
6790;6790;D; 16:50:07 ; 18:19:51 ;20
6791;6791;S; 06:22:32 ; 07:48:09 ;17
6792;6792;S; 05:12:53 ; 07:09:27 ;9
6793;6793;D; 05:59:50 ; 08:08:03 ;12
6794;6794;D; 18:31:15 ; 19:10:36 ;5
6795;6795;D; 02:56:56 ; 04:26:37 ;20
6796;6796;S; 22:22:07 ; 23:44:37 ;24
6797;6797;S; 21:40:48 ; 23:04:54 ;3
6798;6798;S; 15:00:02 ; 16:03:12 ;12
6799;6799;D; 04:19:28 ; 05:46:33 ;10
6800;6800;D; 07:26:29 ; 09:55:30 ;28
6801;6801;S; 12:41:02 ; 13:57:48 ;22
6802;6802;S; 02:48:03 ; 04:29:07 ;26
6803;6803;D; 06:11:48 ; 07:19:39 ;13
6804;6804;D; 18:09:45 ; 20:29:34 ;26
6805;6805;D; 07:34:51 ; 08:13:39 ;23
6806;6806;D; 19:04:39 ; 20:07:16 ;3
6807;6807;V; 13:39:15 ; 16:08:15 ;30
6808;6808;D; 22:46:18 ; 23:38:19 ;5
6809;6809;S; 03:48:22 ; 06:03:52 ;12
6810;6810;D; 16:09:49 ; 16:51:37 ;30
6811;6811;D; 12:00:25 ; 01:46:03 ;1
6812;6812;S; 12:41:45 ; 14:07:21 ;6
6813;6813;I; 05:36:21 ; 07:39:29 ;8
6814;6814;D; 16:01:44 ; 16:38:30 ;6
6815;6815;V; 03:44:27 ; 06:05:18 ;25
6816;6816;S; 10:36:19 ; 12:38:48 ;26
6817;6817;S; 17:17:52 ; 19:12:28 ;19
6818;6818;M; 22:41:04 ; 23:13:08 ;21
6819;6819;M; 19:07:26 ; 20:37:39 ;15
6820;6820;S; 06:25:24 ; 08:33:29 ;15
6821;6821;D; 21:21:23 ; 23:22:19 ;28
6822;6822;D; 02:54:55 ; 04:40:18 ;15
6823;6823;S; 09:43:59 ; 10:46:42 ;25
6824;6824;D; 23:30:44 ; 01:31:07 ;4
6825;6825;V; 20:05:17 ; 22:32:10 ;22
6826;6826;I; 18:35:03 ; 20:22:40 ;17
6827;6827;S; 10:54:26 ; 11:45:25 ;24
6828;6828;J; 13:13:44 ; 14:08:13 ;20
6829;6829;D; 20:46:48 ; 22:32:13 ;25
6830;6830;D; 06:13:41 ; 07:59:07 ;21
6831;6831;D; 10:31:21 ; 12:32:34 ;4
6832;6832;D; 07:59:59 ; 09:19:29 ;4
6833;6833;M; 15:00:35 ; 17:06:24 ;1
6834;6834;S; 10:41:29 ; 11:29:54 ;23
6835;6835;D; 10:23:14 ; 12:22:51 ;7
6836;6836;J; 04:47:19 ; 06:43:42 ;14
6837;6837;S; 14:21:43 ; 15:25:53 ;29
6838;6838;S; 02:40:48 ; 04:36:50 ;29
6839;6839;V; 02:14:04 ; 04:06:17 ;4
6840;6840;D; 09:57:20 ; 11:14:53 ;20
6841;6841;S; 07:32:48 ; 09:08:38 ;29
6842;6842;S; 19:59:55 ; 21:07:28 ;11
6843;6843;S; 06:11:06 ; 06:45:23 ;10
6844;6844;D; 03:03:56 ; 05:10:29 ;22
6845;6845;D; 09:35:38 ; 10:29:39 ;30
6846;6846;D; 06:26:11 ; 08:20:16 ;15
6847;6847;V; 10:20:42 ; 12:50:35 ;18
6848;6848;S; 16:37:10 ; 18:28:40 ;14
6849;6849;V; 21:43:32 ; 12:04:39 ;10
6850;6850;D; 23:46:10 ; 12:46:00 ;17
6851;6851;S; 01:23:54 ; 03:03:22 ;22
6852;6852;D; 11:31:00 ; 13:54:56 ;1
6853;6853;V; 22:42:56 ; 12:43:35 ;19
6854;6854;D; 20:11:25 ; 21:59:58 ;27
6855;6855;J; 13:45:49 ; 15:36:14 ;7
6856;6856;S; 10:57:39 ; 13:11:10 ;30
6857;6857;V; 18:21:29 ; 20:14:46 ;26
6858;6858;V; 02:01:14 ; 03:30:17 ;7
6859;6859;D; 10:32:41 ; 11:27:32 ;15
6860;6860;S; 19:24:26 ; 20:24:55 ;8
6861;6861;D; 02:07:16 ; 03:38:58 ;20
6862;6862;D; 14:10:41 ; 14:49:12 ;28
6863;6863;D; 12:30:06 ; 14:29:04 ;3
6864;6864;D; 22:54:21 ; 01:06:55 ;3
6865;6865;D; 01:59:43 ; 03:45:36 ;26
6866;6866;S; 19:56:49 ; 20:43:58 ;25
6867;6867;D; 02:39:09 ; 04:12:42 ;14
6868;6868;S; 04:33:34 ; 06:45:09 ;14
6869;6869;D; 21:41:30 ; 22:21:50 ;14
6870;6870;S; 08:45:41 ; 11:10:48 ;21
6871;6871;V; 07:27:10 ; 09:43:27 ;27
6872;6872;S; 05:40:13 ; 06:55:40 ;12
6873;6873;I; 13:45:36 ; 14:58:19 ;28
6874;6874;S; 20:41:43 ; 21:42:25 ;15
6875;6875;D; 00:54:33 ; 03:12:30 ;3
6876;6876;D; 18:47:04 ; 20:28:48 ;14
6877;6877;S; 07:33:56 ; 08:06:14 ;24
6878;6878;V; 09:34:29 ; 10:52:02 ;8
6879;6879;D; 12:00:26 ; 14:16:44 ;23
6880;6880;D; 02:18:38 ; 03:17:01 ;30
6881;6881;S; 20:47:54 ; 22:18:21 ;1
6882;6882;D; 08:31:55 ; 10:24:42 ;10
6883;6883;D; 10:06:55 ; 11:50:04 ;17
6884;6884;D; 06:36:05 ; 07:46:20 ;8
6885;6885;S; 08:18:58 ; 09:31:29 ;2
6886;6886;D; 02:41:46 ; 04:15:41 ;27
