"ID","ID_CONSULTA","ID_CONSULTA_URGENCIA","ID_HOSPITALIZACION","ID_EXAMENES","ID_TERAPIAS","ID_PROCEDIMIENTO_ESPECIALIZADO","ID_IPS","HABILITADO"
3251,,2051,,,,,40,"T"
3252,,2052,,,,,3,"T"
3253,,2053,,,,,12,"F"
3254,,2054,,,,,53,"F"
3255,,2055,,,,,86,"F"
3256,,2056,,,,,65,"T"
3257,,2057,,,,,64,"T"
3258,,2058,,,,,77,"F"
3259,,2059,,,,,94,"T"
3260,,2060,,,,,86,"F"
3261,,2061,,,,,59,"F"
3262,,2062,,,,,1,"F"
3263,,2063,,,,,55,"T"
3264,,2064,,,,,31,"T"
3265,,2065,,,,,7,"F"
3266,,2066,,,,,7,"T"
3267,,2067,,,,,85,"F"
3268,,2068,,,,,50,"F"
3269,,2069,,,,,34,"T"
3270,,2070,,,,,14,"F"
3271,,2071,,,,,43,"F"
3272,,2072,,,,,24,"F"
3273,,2073,,,,,75,"F"
3274,,2074,,,,,65,"F"
3275,,2075,,,,,24,"T"
3276,,2076,,,,,84,"F"
3277,,2077,,,,,54,"T"
3278,,2078,,,,,32,"F"
3279,,2079,,,,,62,"F"
3280,,2080,,,,,27,"F"
3281,,2081,,,,,2,"T"
3282,,2082,,,,,12,"T"
3283,,2083,,,,,32,"F"
3284,,2084,,,,,82,"T"
3285,,2085,,,,,98,"F"
3286,,2086,,,,,30,"F"
3287,,2087,,,,,34,"F"
3288,,2088,,,,,16,"T"
3289,,2089,,,,,22,"F"
3290,,2090,,,,,8,"F"
3291,,2091,,,,,92,"F"
3292,,2092,,,,,100,"F"
3293,,2093,,,,,99,"F"
3294,,2094,,,,,75,"F"
3295,,2095,,,,,41,"T"
3296,,2096,,,,,49,"F"
3297,,2097,,,,,29,"F"
3298,,2098,,,,,61,"F"
3299,,2099,,,,,27,"T"
3300,,2100,,,,,18,"T"
3301,,2101,,,,,1,"T"
3302,,2102,,,,,97,"F"
3303,,2103,,,,,55,"F"
3304,,2104,,,,,94,"F"
3305,,2105,,,,,69,"F"
3306,,2106,,,,,57,"F"
3307,,2107,,,,,93,"T"
3308,,2108,,,,,4,"F"
3309,,2109,,,,,80,"F"
3310,,2110,,,,,93,"T"
3311,,2111,,,,,44,"T"
3312,,2112,,,,,71,"F"
3313,,2113,,,,,30,"T"
3314,,2114,,,,,28,"F"
3315,,2115,,,,,65,"T"
3316,,2116,,,,,25,"F"
3317,,2117,,,,,74,"F"
3318,,2118,,,,,34,"F"
3319,,2119,,,,,15,"T"
3320,,2120,,,,,16,"F"
3321,,2121,,,,,88,"F"
3322,,2122,,,,,27,"F"
3323,,2123,,,,,31,"F"
3324,,2124,,,,,51,"F"
3325,,2125,,,,,24,"F"
3326,,2126,,,,,14,"T"
3327,,2127,,,,,3,"F"
3328,,2128,,,,,8,"T"
3329,,2129,,,,,43,"T"
3330,,2130,,,,,4,"T"
3331,,2131,,,,,8,"T"
3332,,2132,,,,,29,"T"
3333,,2133,,,,,9,"T"
3334,,2134,,,,,52,"F"
3335,,2135,,,,,66,"F"
3336,,2136,,,,,97,"F"
3337,,2137,,,,,5,"T"
3338,,2138,,,,,39,"T"
3339,,2139,,,,,63,"F"
3340,,2140,,,,,71,"T"
3341,,2141,,,,,52,"F"
3342,,2142,,,,,57,"F"
3343,,2143,,,,,85,"F"
3344,,2144,,,,,50,"T"
3345,,2145,,,,,37,"T"
3346,,2146,,,,,22,"T"
3347,,2147,,,,,15,"T"
3348,,2148,,,,,68,"F"
3349,,2149,,,,,15,"T"
3350,,2150,,,,,6,"F"
3351,,2151,,,,,81,"F"
3352,,2152,,,,,10,"F"
3353,,2153,,,,,52,"T"
3354,,2154,,,,,49,"T"
3355,,2155,,,,,21,"T"
3356,,2156,,,,,52,"T"
3357,,2157,,,,,3,"F"
3358,,2158,,,,,85,"F"
3359,,2159,,,,,25,"F"
3360,,2160,,,,,47,"T"
3361,,2161,,,,,85,"T"
3362,,2162,,,,,5,"T"
3363,,2163,,,,,2,"T"
3364,,2164,,,,,64,"T"
3365,,2165,,,,,78,"T"
3366,,2166,,,,,92,"F"
3367,,2167,,,,,15,"T"
3368,,2168,,,,,65,"T"
3369,,2169,,,,,65,"T"
3370,,2170,,,,,49,"F"
3371,,2171,,,,,53,"T"
3372,,2172,,,,,93,"T"
3373,,2173,,,,,59,"F"
3374,,2174,,,,,83,"T"
3375,,2175,,,,,100,"T"
3376,,2176,,,,,24,"T"
3377,,2177,,,,,33,"F"
3378,,2178,,,,,64,"F"
3379,,2179,,,,,91,"T"
3380,,2180,,,,,50,"T"
3381,,2181,,,,,22,"T"
3382,,2182,,,,,35,"T"
3383,,2183,,,,,73,"F"
3384,,2184,,,,,93,"T"
3385,,2185,,,,,7,"T"
3386,,2186,,,,,33,"F"
3387,,2187,,,,,44,"F"
3388,,2188,,,,,37,"T"
3389,,2189,,,,,54,"F"
3390,,2190,,,,,24,"F"
3391,,2191,,,,,58,"F"
3392,,2192,,,,,12,"F"
3393,,2193,,,,,51,"F"
3394,,2194,,,,,51,"F"
3395,,2195,,,,,99,"F"
3396,,2196,,,,,60,"F"
3397,,2197,,,,,43,"F"
3398,,2198,,,,,34,"F"
3399,,2199,,,,,3,"T"
3400,,2200,,,,,54,"T"
3401,,2201,,,,,21,"T"
3402,,2202,,,,,98,"F"
3403,,2203,,,,,7,"F"
3404,,2204,,,,,57,"F"
3405,,2205,,,,,47,"T"
3406,,2206,,,,,82,"T"
3407,,2207,,,,,46,"F"
3408,,2208,,,,,40,"F"
3409,,2209,,,,,13,"F"
3410,,2210,,,,,54,"F"
3411,,2211,,,,,60,"T"
3412,,2212,,,,,67,"T"
3413,,2213,,,,,73,"F"
3414,,2214,,,,,95,"F"
3415,,2215,,,,,36,"F"
3416,,2216,,,,,60,"T"
3417,,2217,,,,,27,"T"
3418,,2218,,,,,5,"T"
3419,,2219,,,,,19,"T"
3420,,2220,,,,,3,"F"
3421,,2221,,,,,62,"T"
3422,,2222,,,,,57,"F"
3423,,2223,,,,,40,"T"
3424,,2224,,,,,36,"T"
3425,,2225,,,,,81,"F"
3426,,2226,,,,,9,"T"
3427,,2227,,,,,38,"T"
3428,,2228,,,,,64,"F"
3429,,2229,,,,,40,"F"
3430,,2230,,,,,83,"T"
3431,,2231,,,,,1,"F"
3432,,2232,,,,,33,"T"
3433,,2233,,,,,3,"T"
3434,,2234,,,,,26,"T"
3435,,2235,,,,,1,"T"
3436,,2236,,,,,82,"F"
3437,,2237,,,,,74,"T"
3438,,2238,,,,,23,"F"
3439,,2239,,,,,56,"F"
3440,,2240,,,,,90,"T"
3441,,2241,,,,,76,"F"
3442,,2242,,,,,10,"F"
3443,,2243,,,,,82,"F"
3444,,2244,,,,,68,"F"
3445,,2245,,,,,80,"T"
3446,,2246,,,,,51,"T"
3447,,2247,,,,,98,"F"
3448,,2248,,,,,31,"F"
3449,,2249,,,,,13,"F"
3450,,2250,,,,,13,"T"
3451,,2251,,,,,67,"F"
3452,,2252,,,,,40,"T"
3453,,2253,,,,,84,"F"
3454,,2254,,,,,73,"F"
3455,,2255,,,,,77,"F"
3456,,2256,,,,,67,"T"
3457,,2257,,,,,53,"T"
3458,,2258,,,,,3,"F"
3459,,2259,,,,,43,"F"
3460,,2260,,,,,47,"F"
3461,,2261,,,,,30,"T"
3462,,2262,,,,,94,"F"
3463,,2263,,,,,50,"F"
3464,,2264,,,,,96,"F"
3465,,2265,,,,,52,"F"
3466,,2266,,,,,70,"T"
3467,,2267,,,,,61,"F"
3468,,2268,,,,,74,"T"
3469,,2269,,,,,52,"F"
3470,,2270,,,,,29,"F"
3471,,2271,,,,,43,"F"
3472,,2272,,,,,12,"F"
3473,,2273,,,,,55,"F"
3474,,2274,,,,,45,"T"
3475,,2275,,,,,62,"T"
3476,,2276,,,,,46,"F"
3477,,2277,,,,,61,"T"
3478,,2278,,,,,17,"T"
3479,,2279,,,,,69,"T"
3480,,2280,,,,,46,"T"
3481,,2281,,,,,78,"F"
3482,,2282,,,,,54,"F"
3483,,2283,,,,,32,"F"
3484,,2284,,,,,52,"F"
3485,,2285,,,,,88,"F"
3486,,2286,,,,,55,"F"
3487,,2287,,,,,75,"F"
3488,,2288,,,,,69,"F"
3489,,2289,,,,,29,"F"
3490,,2290,,,,,70,"F"
3491,,2291,,,,,81,"F"
3492,,2292,,,,,45,"F"
3493,,2293,,,,,100,"F"
3494,,2294,,,,,76,"F"
3495,,2295,,,,,71,"F"
3496,,2296,,,,,94,"F"
3497,,2297,,,,,99,"F"
3498,,2298,,,,,12,"F"
3499,,2299,,,,,30,"F"
3500,,2300,,,,,23,"T"
3501,,2301,,,,,73,"F"
3502,,2302,,,,,45,"F"
3503,,2303,,,,,60,"T"
3504,,2304,,,,,41,"F"
3505,,2305,,,,,76,"T"
3506,,2306,,,,,65,"F"
3507,,2307,,,,,59,"T"
3508,,2308,,,,,57,"T"
3509,,2309,,,,,98,"T"
3510,,2310,,,,,16,"F"
3511,,2311,,,,,42,"F"
3512,,2312,,,,,49,"T"
3513,,2313,,,,,77,"T"
3514,,2314,,,,,100,"F"
3515,,2315,,,,,34,"T"
3516,,2316,,,,,77,"F"
3517,,2317,,,,,44,"F"
3518,,2318,,,,,25,"T"
3519,,2319,,,,,44,"F"
3520,,2320,,,,,15,"T"
3521,,2321,,,,,33,"T"
3522,,2322,,,,,24,"T"
3523,,2323,,,,,63,"F"
3524,,2324,,,,,79,"T"
3525,,2325,,,,,32,"T"
3526,,2326,,,,,60,"F"
3527,,2327,,,,,17,"F"
3528,,2328,,,,,4,"T"
3529,,2329,,,,,99,"T"
3530,,2330,,,,,88,"T"
3531,,2331,,,,,37,"F"
3532,,2332,,,,,73,"T"
3533,,2333,,,,,72,"T"
3534,,2334,,,,,89,"F"
3535,,2335,,,,,90,"F"
3536,,2336,,,,,81,"F"
3537,,2337,,,,,86,"T"
3538,,2338,,,,,20,"T"
3539,,2339,,,,,39,"F"
3540,,2340,,,,,60,"F"
3541,,2341,,,,,18,"F"
3542,,2342,,,,,20,"T"
3543,,2343,,,,,77,"T"
3544,,2344,,,,,77,"F"
3545,,2345,,,,,20,"T"
3546,,2346,,,,,55,"T"
3547,,2347,,,,,34,"T"
3548,,2348,,,,,92,"T"
3549,,2349,,,,,24,"T"
3550,,2350,,,,,34,"F"
3551,,2351,,,,,2,"F"
3552,,2352,,,,,38,"T"
3553,,2353,,,,,91,"F"
3554,,2354,,,,,27,"T"
3555,,2355,,,,,45,"F"
3556,,2356,,,,,97,"T"
3557,,2357,,,,,43,"F"
3558,,2358,,,,,8,"F"
3559,,2359,,,,,86,"F"
3560,,2360,,,,,82,"F"
3561,,2361,,,,,73,"T"
3562,,2362,,,,,32,"F"
3563,,2363,,,,,16,"F"
3564,,2364,,,,,99,"F"
3565,,2365,,,,,4,"F"
3566,,2366,,,,,60,"F"
3567,,2367,,,,,49,"F"
3568,,2368,,,,,55,"F"
3569,,2369,,,,,12,"T"
3570,,2370,,,,,1,"T"
3571,,2371,,,,,21,"T"
3572,,2372,,,,,98,"F"
3573,,2373,,,,,31,"F"
3574,,2374,,,,,63,"F"
3575,,2375,,,,,38,"F"
3576,,2376,,,,,78,"T"
3577,,2377,,,,,17,"F"
3578,,2378,,,,,11,"T"
3579,,2379,,,,,94,"F"
3580,,2380,,,,,93,"T"
3581,,2381,,,,,69,"F"
3582,,2382,,,,,23,"F"
3583,,2383,,,,,34,"T"
3584,,2384,,,,,21,"F"
3585,,2385,,,,,99,"T"
3586,,2386,,,,,94,"T"
3587,,2387,,,,,50,"T"
3588,,2388,,,,,40,"F"
3589,,2389,,,,,17,"F"
3590,,2390,,,,,74,"F"
3591,,2391,,,,,8,"T"
3592,,2392,,,,,53,"F"
3593,,2393,,,,,57,"F"
3594,,2394,,,,,94,"F"
3595,,2395,,,,,45,"T"
3596,,2396,,,,,97,"F"
3597,,2397,,,,,31,"T"
3598,,2398,,,,,57,"T"
3599,,2399,,,,,58,"T"
3600,,2400,,,,,23,"T"
3601,,2401,,,,,65,"T"
3602,,2402,,,,,74,"F"
3603,,2403,,,,,19,"F"
3604,,2404,,,,,74,"F"
3605,,2405,,,,,67,"T"
3606,,2406,,,,,49,"T"
3607,,2407,,,,,96,"T"
3608,,2408,,,,,30,"T"
3609,,2409,,,,,81,"T"
3610,,2410,,,,,38,"T"
3611,,2411,,,,,87,"F"
3612,,2412,,,,,89,"T"
3613,,2413,,,,,82,"F"
3614,,2414,,,,,34,"F"
3615,,2415,,,,,21,"F"
3616,,2416,,,,,49,"F"
3617,,2417,,,,,49,"T"
3618,,2418,,,,,8,"F"
3619,,2419,,,,,70,"T"
3620,,2420,,,,,92,"T"
3621,,2421,,,,,73,"F"
3622,,2422,,,,,68,"T"
3623,,2423,,,,,24,"T"
3624,,2424,,,,,98,"T"
3625,,2425,,,,,19,"F"
3626,,2426,,,,,90,"T"
3627,,2427,,,,,15,"T"
3628,,2428,,,,,52,"F"
3629,,2429,,,,,21,"F"
3630,,2430,,,,,23,"F"
3631,,2431,,,,,45,"T"
3632,,2432,,,,,50,"F"
3633,,2433,,,,,56,"F"
3634,,2434,,,,,87,"T"
3635,,2435,,,,,78,"T"
3636,,2436,,,,,73,"F"
3637,,2437,,,,,93,"F"
3638,,2438,,,,,23,"T"
3639,,2439,,,,,98,"T"
3640,,2440,,,,,41,"T"
3641,,2441,,,,,75,"T"
3642,,2442,,,,,56,"F"
3643,,2443,,,,,43,"T"
3644,,2444,,,,,10,"F"
3645,,2445,,,,,77,"F"
3646,,2446,,,,,80,"F"
3647,,2447,,,,,22,"T"
3648,,2448,,,,,65,"T"
3649,,2449,,,,,38,"T"
3650,,2450,,,,,85,"T"
3651,,2451,,,,,97,"F"
3652,,2452,,,,,18,"T"
3653,,2453,,,,,66,"F"
3654,,2454,,,,,19,"T"
3655,,2455,,,,,51,"F"
3656,,2456,,,,,44,"T"
3657,,2457,,,,,87,"F"
3658,,2458,,,,,49,"T"
3659,,2459,,,,,75,"T"
3660,,2460,,,,,6,"T"
3661,,2461,,,,,12,"T"
3662,,2462,,,,,13,"F"
3663,,2463,,,,,86,"F"
3664,,2464,,,,,99,"F"
3665,,2465,,,,,89,"T"
3666,,2466,,,,,30,"F"
3667,,2467,,,,,9,"F"
3668,,2468,,,,,36,"F"
3669,,2469,,,,,86,"T"
3670,,2470,,,,,74,"T"
3671,,2471,,,,,91,"F"
3672,,2472,,,,,93,"T"
3673,,2473,,,,,16,"F"
3674,,2474,,,,,74,"T"
3675,,2475,,,,,87,"F"
3676,,2476,,,,,56,"T"
3677,,2477,,,,,36,"F"
3678,,2478,,,,,25,"F"
3679,,2479,,,,,96,"F"
3680,,2480,,,,,59,"T"
3681,,2481,,,,,14,"T"
3682,,2482,,,,,89,"T"
3683,,2483,,,,,7,"F"
3684,,2484,,,,,23,"F"
3685,,2485,,,,,41,"T"
3686,,2486,,,,,94,"T"
3687,,2487,,,,,45,"F"
3688,,2488,,,,,81,"T"
3689,,2489,,,,,61,"T"
3690,,2490,,,,,19,"T"
3691,,2491,,,,,65,"F"
3692,,2492,,,,,64,"F"
3693,,2493,,,,,95,"T"
3694,,2494,,,,,87,"F"
3695,,2495,,,,,10,"T"
3696,,2496,,,,,80,"T"
3697,,2497,,,,,45,"F"
3698,,2498,,,,,47,"F"
3699,,2499,,,,,35,"T"
3700,,2500,,,,,43,"F"
3701,,2501,,,,,44,"F"
3702,,2502,,,,,93,"F"
3703,,2503,,,,,25,"F"
3704,,2504,,,,,47,"F"
3705,,2505,,,,,25,"F"
3706,,2506,,,,,91,"T"
3707,,2507,,,,,36,"T"
3708,,2508,,,,,5,"T"
3709,,2509,,,,,93,"T"
3710,,2510,,,,,68,"T"
3711,,2511,,,,,20,"T"
3712,,2512,,,,,97,"T"
3713,,2513,,,,,24,"T"
3714,,2514,,,,,79,"T"
3715,,2515,,,,,50,"F"
3716,,2516,,,,,16,"F"
3717,,2517,,,,,22,"T"
3718,,2518,,,,,1,"F"
3719,,2519,,,,,57,"F"
3720,,2520,,,,,95,"T"
3721,,2521,,,,,33,"T"
3722,,2522,,,,,70,"F"
3723,,2523,,,,,82,"T"
3724,,2524,,,,,15,"F"
3725,,2525,,,,,70,"T"
3726,,2526,,,,,38,"F"
3727,,2527,,,,,74,"T"
3728,,2528,,,,,92,"F"
3729,,2529,,,,,63,"T"
3730,,2530,,,,,53,"T"
3731,,2531,,,,,66,"F"
3732,,2532,,,,,61,"T"
3733,,2533,,,,,1,"T"
3734,,2534,,,,,31,"T"
3735,,2535,,,,,13,"F"
3736,,2536,,,,,29,"F"
3737,,2537,,,,,14,"F"
3738,,2538,,,,,45,"T"
3739,,2539,,,,,85,"T"
3740,,2540,,,,,49,"F"
3741,,2541,,,,,66,"F"
3742,,2542,,,,,41,"F"
3743,,2543,,,,,52,"T"
3744,,2544,,,,,78,"T"
3745,,2545,,,,,72,"T"
3746,,2546,,,,,43,"F"
3747,,2547,,,,,39,"T"
3748,,2548,,,,,72,"T"
3749,,2549,,,,,90,"T"
3750,,2550,,,,,42,"F"
3751,,2551,,,,,27,"F"
3752,,2552,,,,,70,"F"
3753,,2553,,,,,72,"T"
3754,,2554,,,,,23,"T"
3755,,2555,,,,,71,"T"
3756,,2556,,,,,48,"F"
3757,,2557,,,,,1,"F"
3758,,2558,,,,,73,"T"
3759,,2559,,,,,84,"F"
3760,,2560,,,,,32,"F"
3761,,2561,,,,,69,"F"
3762,,2562,,,,,68,"F"
3763,,2563,,,,,73,"T"
3764,,2564,,,,,33,"F"
3765,,2565,,,,,45,"T"
3766,,2566,,,,,80,"F"
3767,,2567,,,,,72,"T"
3768,,2568,,,,,24,"F"
3769,,2569,,,,,25,"T"
3770,,2570,,,,,50,"F"
3771,,2571,,,,,14,"F"
3772,,2572,,,,,44,"T"
3773,,2573,,,,,37,"F"
3774,,2574,,,,,20,"F"
3775,,2575,,,,,20,"F"
3776,,2576,,,,,79,"F"
3777,,2577,,,,,72,"T"
3778,,2578,,,,,95,"F"
3779,,2579,,,,,24,"T"
3780,,2580,,,,,99,"T"
3781,,2581,,,,,53,"F"
3782,,2582,,,,,5,"F"
3783,,2583,,,,,21,"F"
3784,,2584,,,,,19,"F"
3785,,2585,,,,,58,"T"
3786,,2586,,,,,46,"T"
3787,,2587,,,,,67,"T"
3788,,2588,,,,,69,"T"
3789,,2589,,,,,33,"T"
3790,,2590,,,,,76,"F"
3791,,2591,,,,,46,"T"
3792,,2592,,,,,97,"F"
3793,,2593,,,,,70,"T"
3794,,2594,,,,,15,"F"
3795,,2595,,,,,18,"T"
3796,,2596,,,,,32,"F"
3797,,2597,,,,,86,"F"
3798,,2598,,,,,61,"F"
3799,,2599,,,,,20,"F"
3800,,2600,,,,,81,"F"
3801,,2601,,,,,81,"F"
3802,,2602,,,,,98,"T"
3803,,2603,,,,,94,"T"
3804,,2604,,,,,5,"T"
3805,,2605,,,,,67,"F"
3806,,2606,,,,,10,"T"
3807,,2607,,,,,57,"T"
3808,,2608,,,,,52,"F"
3809,,2609,,,,,8,"T"
3810,,2610,,,,,100,"F"
3811,,2611,,,,,22,"F"
3812,,2612,,,,,65,"T"
3813,,2613,,,,,6,"T"
3814,,2614,,,,,16,"F"
3815,,2615,,,,,41,"T"
3816,,2616,,,,,62,"T"
3817,,2617,,,,,89,"T"
3818,,2618,,,,,72,"T"
3819,,2619,,,,,88,"F"
3820,,2620,,,,,92,"F"
3821,,2621,,,,,89,"T"
3822,,2622,,,,,8,"F"
3823,,2623,,,,,79,"T"
3824,,2624,,,,,26,"F"
3825,,2625,,,,,97,"F"
3826,,2626,,,,,11,"F"
3827,,2627,,,,,35,"F"
3828,,2628,,,,,90,"T"
3829,,2629,,,,,59,"T"
3830,,2630,,,,,53,"F"
3831,,2631,,,,,46,"F"
3832,,2632,,,,,49,"T"
3833,,2633,,,,,31,"F"
3834,,2634,,,,,77,"T"
3835,,2635,,,,,95,"T"
3836,,2636,,,,,100,"F"
3837,,2637,,,,,11,"T"
3838,,2638,,,,,88,"T"
3839,,2639,,,,,87,"F"
3840,,2640,,,,,60,"F"
3841,,2641,,,,,62,"T"
3842,,2642,,,,,42,"F"
3843,,2643,,,,,70,"F"
3844,,2644,,,,,91,"T"
3845,,2645,,,,,67,"T"
3846,,2646,,,,,22,"T"
3847,,2647,,,,,83,"F"
3848,,2648,,,,,15,"T"
3849,,2649,,,,,62,"T"
3850,,2650,,,,,10,"T"
3851,,2651,,,,,98,"F"
3852,,2652,,,,,11,"T"
3853,,2653,,,,,24,"T"
3854,,2654,,,,,59,"T"
3855,,2655,,,,,16,"F"
3856,,2656,,,,,19,"F"
3857,,2657,,,,,47,"T"
3858,,2658,,,,,28,"F"
3859,,2659,,,,,33,"F"
3860,,2660,,,,,74,"F"
3861,,2661,,,,,65,"F"
3862,,2662,,,,,55,"F"
3863,,2663,,,,,86,"T"
3864,,2664,,,,,59,"T"
3865,,2665,,,,,64,"T"
3866,,2666,,,,,26,"T"
3867,,2667,,,,,52,"F"
3868,,2668,,,,,22,"T"
3869,,2669,,,,,27,"F"
3870,,2670,,,,,80,"F"
3871,,2671,,,,,63,"F"
3872,,2672,,,,,61,"F"
3873,,2673,,,,,85,"T"
3874,,2674,,,,,75,"F"
3875,,2675,,,,,89,"T"
3876,,2676,,,,,99,"F"
3877,,2677,,,,,57,"T"
3878,,2678,,,,,75,"F"
3879,,2679,,,,,47,"F"
3880,,2680,,,,,8,"T"
3881,,2681,,,,,32,"F"
3882,,2682,,,,,77,"T"
3883,,2683,,,,,74,"F"
3884,,2684,,,,,74,"T"
3885,,2685,,,,,86,"F"
3886,,2686,,,,,81,"T"
3887,,2687,,,,,58,"T"
3888,,2688,,,,,76,"F"
3889,,2689,,,,,76,"T"
3890,,2690,,,,,38,"T"
3891,,2691,,,,,45,"T"
3892,,2692,,,,,2,"F"
3893,,2693,,,,,47,"F"
3894,,2694,,,,,54,"F"
3895,,2695,,,,,2,"F"
3896,,2696,,,,,65,"F"
3897,,2697,,,,,59,"T"
3898,,2698,,,,,7,"F"
3899,,2699,,,,,87,"T"
3900,,2700,,,,,22,"F"
3901,,2701,,,,,48,"T"
3902,,2702,,,,,19,"F"
3903,,2703,,,,,19,"T"
3904,,2704,,,,,80,"T"
3905,,2705,,,,,44,"F"
3906,,2706,,,,,34,"T"
3907,,2707,,,,,68,"T"
3908,,2708,,,,,35,"F"
3909,,2709,,,,,38,"T"
3910,,2710,,,,,57,"T"
3911,,2711,,,,,89,"T"
3912,,2712,,,,,54,"F"
3913,,2713,,,,,60,"T"
3914,,2714,,,,,68,"F"
3915,,2715,,,,,7,"T"
3916,,2716,,,,,19,"F"
3917,,2717,,,,,62,"T"
3918,,2718,,,,,76,"T"
3919,,2719,,,,,60,"F"
3920,,2720,,,,,26,"T"
3921,,2721,,,,,44,"F"
3922,,2722,,,,,91,"F"
3923,,2723,,,,,46,"T"
3924,,2724,,,,,80,"F"
3925,,2725,,,,,53,"T"
3926,,2726,,,,,9,"F"
3927,,2727,,,,,11,"T"
3928,,2728,,,,,77,"F"
3929,,2729,,,,,71,"T"
3930,,2730,,,,,33,"F"
3931,,2731,,,,,2,"T"
3932,,2732,,,,,22,"T"
3933,,2733,,,,,19,"F"
3934,,2734,,,,,24,"T"
3935,,2735,,,,,100,"T"
3936,,2736,,,,,41,"T"
3937,,2737,,,,,48,"F"
3938,,2738,,,,,75,"F"
3939,,2739,,,,,25,"T"
3940,,2740,,,,,46,"F"
3941,,2741,,,,,70,"T"
3942,,2742,,,,,94,"T"
3943,,2743,,,,,45,"T"
3944,,2744,,,,,5,"F"
3945,,2745,,,,,74,"T"
3946,,2746,,,,,64,"F"
3947,,2747,,,,,39,"T"
3948,,2748,,,,,6,"T"
3949,,2749,,,,,82,"T"
3950,,2750,,,,,80,"F"
3951,,2751,,,,,42,"F"
3952,,2752,,,,,91,"F"
3953,,2753,,,,,88,"T"
3954,,2754,,,,,68,"F"
3955,,2755,,,,,67,"F"
3956,,2756,,,,,10,"T"
3957,,2757,,,,,95,"T"
3958,,2758,,,,,88,"T"
3959,,2759,,,,,44,"F"
3960,,2760,,,,,31,"T"
3961,,2761,,,,,58,"T"
3962,,2762,,,,,75,"F"
3963,,2763,,,,,1,"T"
3964,,2764,,,,,10,"T"
3965,,2765,,,,,57,"F"
3966,,2766,,,,,38,"T"
3967,,2767,,,,,80,"T"
3968,,2768,,,,,5,"T"
3969,,2769,,,,,67,"F"
3970,,2770,,,,,40,"F"
3971,,2771,,,,,48,"F"
3972,,2772,,,,,39,"T"
3973,,2773,,,,,66,"F"
3974,,2774,,,,,43,"F"
3975,,2775,,,,,51,"F"
3976,,2776,,,,,64,"T"
3977,,2777,,,,,75,"F"
3978,,2778,,,,,2,"F"
3979,,2779,,,,,69,"T"
3980,,2780,,,,,53,"T"
3981,,2781,,,,,85,"F"
3982,,2782,,,,,42,"F"
3983,,2783,,,,,84,"T"
3984,,2784,,,,,16,"T"
3985,,2785,,,,,14,"T"
3986,,2786,,,,,97,"T"
3987,,2787,,,,,74,"T"
3988,,2788,,,,,39,"F"
3989,,2789,,,,,95,"T"
3990,,2790,,,,,39,"T"
3991,,2791,,,,,3,"F"
3992,,2792,,,,,84,"T"
3993,,2793,,,,,42,"T"
3994,,2794,,,,,50,"F"
3995,,2795,,,,,68,"F"
3996,,2796,,,,,57,"T"
3997,,2797,,,,,36,"T"
3998,,2798,,,,,43,"F"
3999,,2799,,,,,99,"F"
4000,,2800,,,,,54,"F"
4001,,2801,,,,,87,"F"
4002,,2802,,,,,2,"F"
4003,,2803,,,,,83,"T"
4004,,2804,,,,,11,"T"
4005,,2805,,,,,29,"T"
4006,,2806,,,,,11,"T"
4007,,2807,,,,,11,"T"
4008,,2808,,,,,47,"F"
4009,,2809,,,,,18,"F"
4010,,2810,,,,,97,"F"
4011,,2811,,,,,18,"F"
4012,,2812,,,,,55,"F"
4013,,2813,,,,,26,"F"
4014,,2814,,,,,93,"T"
4015,,2815,,,,,84,"T"
4016,,2816,,,,,98,"F"
4017,,2817,,,,,91,"T"
4018,,2818,,,,,81,"F"
4019,,2819,,,,,99,"F"
4020,,2820,,,,,87,"T"
4021,,2821,,,,,58,"T"
4022,,2822,,,,,31,"T"
4023,,2823,,,,,46,"F"
4024,,2824,,,,,25,"T"
4025,,2825,,,,,91,"T"
4026,,2826,,,,,17,"T"
4027,,2827,,,,,51,"F"
4028,,2828,,,,,37,"F"
4029,,2829,,,,,76,"T"
4030,,2830,,,,,77,"F"
4031,,2831,,,,,17,"F"
4032,,2832,,,,,22,"T"
4033,,2833,,,,,67,"T"
4034,,2834,,,,,83,"F"
4035,,2835,,,,,63,"T"
4036,,2836,,,,,47,"F"
4037,,2837,,,,,33,"F"
4038,,2838,,,,,82,"F"
4039,,2839,,,,,38,"T"
4040,,2840,,,,,62,"T"
4041,,2841,,,,,7,"T"
4042,,2842,,,,,31,"F"
4043,,2843,,,,,14,"T"
4044,,2844,,,,,83,"T"
4045,,2845,,,,,75,"T"
4046,,2846,,,,,35,"T"
5753,,,953,,,,83,"F"
5754,,,954,,,,79,"F"
5755,,,955,,,,64,"T"
5756,,,956,,,,72,"T"
5757,,,957,,,,81,"T"
5758,,,958,,,,32,"T"
5759,,,959,,,,20,"T"
5760,,,960,,,,61,"T"
5761,,,961,,,,46,"F"
5762,,,962,,,,74,"T"
5763,,,963,,,,38,"T"
5764,,,964,,,,100,"T"
5765,,,965,,,,95,"F"
5766,,,966,,,,97,"T"
5767,,,967,,,,73,"F"
5768,,,968,,,,100,"T"
5769,,,969,,,,56,"F"
5770,,,970,,,,48,"F"
5771,,,971,,,,97,"F"
5772,,,972,,,,8,"F"
5773,,,973,,,,15,"T"
5774,,,974,,,,92,"F"
