duracion,dia,id_servicio,ID_IPS,capacidad,capacidad_max,horainicio
57,28/06/2015 5:44,2540,67,12,4,21:25:18
75,17/05/2018 10:01,2541,85,29,22,16:43:51
47,11/08/2018 5:47,2542,40,8,30,20:48:14
40,24/07/2010 1:31,2543,34,10,23,4:31:11
3,26/06/2017 6:43,2544,79,13,21,14:07:49
78,10/04/2015 3:22,2545,91,26,30,19:55:40
30,29/06/2019 8:25,2546,2,22,1,17:30:45
39,5/11/2009 7:19,2547,3,17,10,5:12:01
13,26/10/2011 19:46,2548,14,28,2,14:43:45
21,23/11/2014 2:33,2549,78,16,5,23:41:39
13,6/08/2017 16:23,2550,28,20,4,12:53:32
29,19/03/2010 0:55,2551,22,22,25,1:16:45
57,29/03/2012 18:07,2552,59,18,7,12:47:45
76,26/11/2017 2:57,2553,25,17,29,1:56:17
50,24/09/2019 6:19,2554,85,19,5,21:39:09
74,8/07/2013 22:11,2555,43,24,13,6:13:52
66,6/07/2016 22:15,2556,81,21,3,18:21:23
70,16/10/2015 23:05,2557,90,28,7,8:32:30
66,23/09/2015 13:52,2558,32,4,14,14:09:48
43,27/11/2014 20:33,2559,15,28,30,3:30:42
66,11/01/2012 13:35,2560,68,26,3,2:01:21
21,2/07/2011 14:48,2561,19,13,19,14:57:09
7,24/10/2013 23:07,2562,24,24,9,6:43:23
29,23/04/2019 21:33,2563,58,2,9,6:36:57
23,31/03/2012 10:46,2564,44,3,12,5:20:46
52,26/11/2018 2:40,2565,95,21,17,22:18:12
19,2/08/2017 13:46,2566,59,24,12,10:53:41
63,25/07/2019 12:19,2567,90,11,6,10:30:22
78,6/10/2017 3:45,2568,95,9,20,6:43:57
41,27/09/2015 19:02,2569,23,13,1,5:14:03
18,10/02/2017 21:57,2570,42,7,17,14:39:05
40,23/08/2018 6:47,2571,70,7,8,8:50:00
18,15/05/2015 16:13,2572,25,9,5,14:54:27
86,4/05/2017 19:40,2573,86,21,25,22:25:29
88,21/10/2013 15:50,2574,84,19,28,1:18:32
25,10/12/2016 15:05,2575,26,3,3,6:46:42
61,5/02/2010 13:32,2576,1,1,26,16:41:18
16,15/07/2016 3:10,2577,27,21,20,15:14:56
16,2/02/2016 19:23,2578,39,5,9,9:19:53
54,15/11/2011 15:08,2579,45,29,4,7:10:05
19,26/04/2013 20:41,2580,100,26,28,23:44:52
57,18/06/2017 23:13,2581,51,25,27,15:13:55
56,28/09/2018 13:51,2582,46,4,10,20:06:11
81,11/08/2015 1:46,2583,88,10,27,4:38:34
22,15/02/2015 5:59,2584,69,26,25,22:40:40
2,27/06/2010 11:50,2585,19,10,30,13:03:10
59,2/07/2012 1:42,2586,60,5,17,5:37:20
34,20/09/2018 17:59,2587,15,15,26,19:23:46
82,16/10/2010 23:31,2588,6,26,29,13:58:14
39,10/02/2014 22:44,2589,67,13,29,8:07:06
32,30/03/2014 1:17,2590,93,13,9,14:39:37
27,26/12/2015 9:46,2591,41,16,7,0:36:34
31,15/03/2016 5:06,2592,75,27,25,16:27:38
81,23/03/2015 11:31,2593,8,18,13,9:37:20
81,24/04/2017 12:15,2594,89,5,5,17:16:33
33,25/05/2012 19:28,2595,33,8,6,4:41:15
42,11/04/2010 0:24,2596,15,19,17,17:07:12
66,24/02/2016 8:39,2597,23,25,30,4:00:09
56,20/12/2017 21:01,2598,15,6,3,23:24:04
25,10/06/2019 6:24,2599,7,23,18,6:11:05
45,22/05/2011 0:02,2600,71,4,21,13:37:42
76,10/01/2011 10:28,2601,9,15,7,17:56:27
3,7/04/2014 11:46,2602,1,1,9,19:02:03
40,24/04/2014 10:34,2603,3,7,29,14:13:58
80,7/04/2017 1:38,2604,8,3,3,7:02:09
19,6/08/2015 21:25,2605,8,16,7,7:55:41
25,7/09/2013 12:41,2606,99,4,12,18:56:51
58,9/09/2018 20:33,2607,67,17,22,18:51:21
34,25/11/2013 8:56,2608,38,29,10,23:36:17
55,21/01/2017 2:03,2609,69,2,1,23:11:25
42,18/03/2018 14:19,2610,79,18,17,13:48:50
2,21/11/2012 0:00,2611,63,14,6,4:56:35
77,28/02/2015 4:38,2612,18,9,16,23:05:53
57,15/12/2018 3:05,2613,90,29,30,2:11:53
4,5/11/2012 18:22,2614,85,25,23,19:28:27
74,9/11/2017 21:13,2615,6,4,7,8:27:02
0,5/03/2013 17:02,2616,46,10,29,11:00:04
87,31/12/2011 0:02,2617,17,11,26,17:56:10
17,10/11/2012 19:40,2618,35,6,27,5:01:35
11,8/12/2012 6:57,2619,59,18,21,7:09:08
49,14/09/2013 22:12,2620,80,1,4,3:19:15
10,20/06/2010 22:09,2621,53,8,7,12:07:54
49,25/06/2014 4:14,2622,82,21,13,13:53:07
16,2/05/2015 12:44,2623,62,3,3,3:13:03
40,1/12/2016 6:46,2624,74,5,15,12:22:54
85,7/02/2010 5:13,2625,72,5,13,2:22:06
26,28/07/2017 21:13,2626,68,5,9,8:53:30
83,6/08/2017 14:18,2627,98,7,22,4:35:20
22,23/09/2015 3:24,2628,84,12,15,10:59:35
53,3/04/2011 7:42,2629,49,2,28,19:30:35
21,25/07/2012 7:20,2630,23,5,21,12:53:02
18,31/07/2011 16:21,2631,72,11,14,6:00:56
54,7/11/2016 22:14,2632,25,19,29,19:12:58
90,14/08/2016 4:54,2633,82,22,27,20:33:13
50,16/10/2019 3:37,2634,71,24,17,5:39:51
5,23/03/2015 9:57,2635,51,22,26,8:59:31
16,7/08/2016 21:19,2636,80,24,21,14:54:26
8,5/06/2017 2:52,2637,19,29,2,15:09:06
75,19/06/2019 11:44,2638,30,27,22,4:15:20
50,16/01/2018 8:06,2639,92,19,25,7:57:13
39,12/08/2019 11:35,2640,24,4,12,10:59:20
52,12/01/2016 7:32,2641,70,4,25,14:34:29
59,27/07/2012 1:47,2642,96,2,7,17:12:48
69,17/09/2018 4:08,2643,48,29,7,22:19:11
37,27/01/2019 4:55,2644,29,7,28,5:08:20
8,12/07/2017 13:34,2645,16,14,26,17:07:17
19,16/01/2014 17:33,2646,56,20,29,23:08:12
56,10/08/2015 15:37,2647,98,23,5,11:59:15
55,19/09/2012 18:49,2648,54,22,8,13:53:29
86,26/05/2017 19:29,2649,63,11,17,23:51:39
51,24/02/2013 23:53,2650,24,27,2,13:27:45
65,25/09/2010 17:33,2651,39,5,18,22:11:11
49,3/01/2015 11:10,2652,76,2,9,21:26:32
85,19/10/2019 5:27,2653,61,8,9,6:18:51
60,22/12/2013 11:37,2654,55,8,19,23:25:15
62,23/10/2019 21:09,2655,71,5,3,11:38:04
45,4/06/2019 23:40,2656,90,14,15,8:28:49
57,15/01/2016 21:22,2657,16,1,2,7:01:57
46,28/03/2014 0:57,2658,53,29,20,6:22:57
46,17/03/2014 14:57,2659,86,19,10,22:34:17
77,30/05/2019 5:58,2660,99,5,1,19:05:33
4,17/08/2015 4:28,2661,96,11,9,12:42:55
32,22/01/2010 5:07,2662,9,26,12,17:30:49
20,4/12/2009 11:57,2663,9,20,14,10:09:40
30,8/07/2015 12:15,2664,28,2,26,23:33:48
51,29/07/2010 5:23,2665,2,17,7,21:50:59
10,5/02/2016 19:42,2666,63,30,24,12:06:06
63,12/09/2014 8:09,2667,93,7,5,0:36:04
74,24/07/2011 20:36,2668,4,20,6,12:54:43
28,16/08/2015 5:16,2669,100,24,10,1:43:03
46,5/11/2009 16:29,2670,19,15,6,17:26:17
80,13/10/2018 7:15,2671,88,18,22,7:08:14
75,12/08/2018 1:22,2672,39,17,16,4:28:56
32,1/05/2013 1:35,2673,17,24,8,6:01:18
44,10/12/2010 23:06,2674,4,12,29,17:10:07
50,25/08/2013 5:48,2675,51,27,29,9:54:47
18,30/09/2017 17:35,2676,38,1,27,1:52:14
23,7/04/2016 3:03,2677,92,14,13,14:41:29
70,1/06/2010 17:44,2678,57,23,28,21:21:03
80,1/07/2013 18:02,2679,96,14,30,10:10:30
23,11/01/2015 9:38,2680,40,10,27,14:21:43
18,15/05/2011 18:46,2681,43,25,25,18:17:09
57,15/10/2012 9:35,2682,88,14,29,14:11:23
27,25/08/2013 8:31,2683,17,2,25,20:49:37
82,21/05/2012 2:05,2684,53,9,29,9:03:44
16,17/11/2013 18:01,2685,69,15,4,20:10:20
75,8/11/2017 3:11,2686,32,22,9,5:19:17
12,26/12/2018 13:16,2687,75,27,10,12:12:55
87,29/06/2017 11:59,2688,85,19,4,9:32:40
65,28/10/2013 15:01,2689,41,29,12,12:30:21
43,30/10/2013 10:34,2690,59,21,26,14:47:38
70,2/01/2016 7:26,2691,80,12,21,21:35:49
88,18/11/2010 21:07,2692,91,21,19,10:11:51
58,2/11/2009 18:08,2693,9,3,10,6:05:39
1,2/05/2019 2:40,2694,84,11,18,21:26:23
78,13/03/2017 14:43,2695,75,6,1,20:22:12
9,21/01/2017 22:19,2696,84,14,10,15:22:38
37,18/02/2011 5:31,2697,36,7,19,0:04:13
68,5/06/2014 23:52,2698,54,1,7,4:43:28
6,14/08/2010 15:44,2699,36,19,30,22:35:14
19,15/10/2016 3:55,2700,53,1,23,0:52:46
42,10/11/2016 4:46,2701,19,19,21,20:21:43
53,25/10/2015 23:46,2702,63,3,1,10:35:05
9,2/03/2019 15:13,2703,15,14,3,11:44:35
84,17/02/2018 1:39,2704,6,26,20,0:13:48
29,20/10/2012 21:09,2705,17,16,4,4:56:55
74,1/11/2014 20:01,2706,73,21,1,19:22:54
66,10/01/2013 10:29,2707,52,19,19,3:45:26
45,25/05/2018 19:38,2708,86,10,3,6:24:58
9,25/03/2016 8:24,2709,77,18,2,9:44:51
11,15/05/2019 6:24,2710,55,27,7,13:02:46
23,19/01/2012 0:28,2711,55,19,9,18:53:06
38,16/08/2014 21:49,2712,70,5,2,15:33:59
41,18/09/2017 9:08,2713,92,9,23,20:40:43
37,15/02/2018 16:34,2714,79,26,13,8:14:43
69,3/01/2015 2:56,2715,40,10,4,0:01:48
59,15/02/2012 9:46,2716,8,17,22,5:52:29
71,23/07/2011 19:21,2717,40,16,19,12:11:08
24,10/08/2015 15:33,2718,63,5,8,12:16:29
0,5/07/2016 16:21,2719,35,14,20,6:14:22
70,25/09/2013 14:06,2720,31,4,29,7:30:14
90,7/02/2012 20:02,2721,32,4,25,16:11:28
81,22/03/2010 15:32,2722,80,16,24,5:38:03
58,15/09/2015 5:37,2723,28,19,2,7:29:28
73,16/03/2012 18:23,2724,13,28,28,3:22:01
73,15/08/2014 22:28,2725,16,9,8,18:15:12
11,10/12/2016 23:16,2726,82,25,22,11:41:33
58,8/12/2014 2:22,2727,20,18,22,14:13:16
36,16/11/2017 11:56,2728,82,24,20,3:03:57
82,10/03/2016 12:36,2729,60,6,3,20:14:46
29,13/04/2010 12:26,2730,11,28,16,14:06:38
23,5/02/2011 4:07,2731,35,28,20,11:37:32
39,14/01/2018 11:35,2732,9,7,25,5:03:26
76,3/10/2010 23:03,2733,21,16,20,8:53:33
88,3/08/2019 5:23,2734,69,10,8,7:34:39
72,21/10/2016 15:53,2735,96,26,23,22:36:54
53,22/07/2017 6:11,2736,6,18,7,8:30:50
86,6/03/2013 14:53,2737,55,3,2,11:27:33
83,28/11/2019 1:18,2738,24,7,24,20:27:28
39,9/11/2011 12:37,2739,50,20,14,15:00:41
89,10/01/2018 12:45,2740,22,13,29,15:32:19
42,25/05/2011 3:11,2741,56,7,22,15:01:30
46,28/05/2011 18:13,2742,83,17,18,15:46:42
32,24/02/2010 4:16,2743,19,15,13,11:18:35
0,12/10/2019 19:59,2744,42,6,2,19:46:43
52,28/05/2010 0:08,2745,98,19,25,2:57:56
71,26/09/2016 15:20,2746,84,5,25,19:34:31
72,11/05/2013 7:36,2747,75,8,6,11:09:09
12,23/11/2011 3:46,2748,93,8,26,1:56:14
22,23/04/2017 11:12,2749,80,20,17,4:04:38
59,10/02/2018 3:46,2750,14,26,4,8:20:46
87,21/06/2011 23:52,2751,49,11,17,15:19:00
14,30/04/2016 14:50,2752,38,2,7,20:59:06
66,23/02/2019 1:15,2753,84,9,1,12:14:13
14,10/05/2017 16:41,2754,98,24,4,10:37:27
81,20/11/2010 0:10,2755,38,24,16,21:36:11
20,6/09/2013 12:18,2756,67,21,8,8:41:03
5,27/03/2011 7:28,2757,37,23,25,2:24:57
55,18/05/2017 20:27,2758,1,20,8,19:45:04
23,26/04/2014 7:46,2759,16,6,14,1:39:29
53,27/11/2012 17:49,2760,60,8,13,11:45:57
4,30/01/2010 9:40,2761,61,29,15,20:07:15
37,7/06/2019 19:12,2762,63,26,17,4:11:41
47,17/03/2010 12:28,2763,66,26,17,19:16:24
50,1/11/2009 6:44,2764,19,18,17,17:28:00
24,6/08/2015 5:16,2765,100,9,29,13:01:32
82,22/01/2011 14:19,2766,10,4,7,0:51:14
24,31/07/2016 15:53,2767,71,19,2,22:06:44
87,8/09/2012 5:17,2768,49,2,30,20:07:59
54,3/04/2013 21:51,2769,57,7,12,9:43:44
35,11/09/2011 0:47,2770,4,21,14,19:46:16
39,27/04/2016 19:33,2771,15,22,15,21:40:40
82,23/11/2016 3:14,2772,2,1,19,5:20:20
69,11/04/2017 2:05,2773,58,1,13,23:19:57
5,14/04/2011 5:36,2774,56,24,9,14:10:02
74,9/09/2017 15:28,2775,71,30,17,18:20:25
56,13/08/2011 12:17,2776,65,15,20,16:31:43
67,10/05/2017 23:33,2777,29,17,17,16:01:11
61,16/08/2015 7:34,2778,46,17,30,13:51:38
21,31/07/2013 18:05,2779,49,26,2,3:31:05
39,22/09/2013 5:55,2780,40,30,13,5:12:24
79,29/12/2013 6:26,2781,61,27,7,19:52:50
79,1/03/2010 22:04,2782,4,18,18,12:11:35
66,1/09/2010 3:33,2783,37,20,6,4:33:05
46,6/02/2015 4:02,2784,26,21,18,19:13:30
2,14/02/2013 5:29,2785,34,28,6,12:34:43
84,19/11/2019 21:06,2786,13,2,5,17:13:42
61,9/04/2012 17:17,2787,77,2,26,6:43:00
30,29/12/2015 5:18,2788,16,14,10,20:54:27
73,20/01/2012 7:14,2789,52,7,1,10:46:38
74,6/08/2013 3:14,2790,70,1,11,6:42:07
54,10/05/2011 10:40,2791,38,3,21,8:36:40
36,5/02/2018 1:45,2792,91,2,3,5:51:46
59,13/08/2011 6:43,2793,92,7,9,2:35:05
49,30/06/2011 5:53,2794,45,16,15,8:42:52
84,19/09/2013 1:46,2795,40,5,7,20:53:58
7,5/01/2013 20:19,2796,34,30,15,9:05:22
44,30/12/2015 17:51,2797,50,19,25,23:16:49
29,21/01/2010 14:08,2798,56,17,25,15:40:31
2,30/05/2018 16:50,2799,6,27,5,19:46:08
45,6/03/2011 20:43,2800,13,10,4,16:18:26
67,17/07/2016 7:23,2801,99,10,12,16:48:59
36,20/06/2018 6:52,2802,12,23,14,15:59:04
3,28/11/2015 13:45,2803,62,14,7,18:41:57
75,6/12/2015 8:10,2804,38,20,17,9:18:35
7,14/08/2013 23:28,2805,42,3,24,22:41:07
50,2/06/2015 22:27,2806,76,5,24,6:54:17
40,16/11/2019 18:01,2807,85,3,13,2:15:08
37,2/01/2018 6:05,2808,68,14,22,12:45:17
48,3/03/2017 9:04,2809,15,6,16,17:33:14
20,10/02/2016 20:44,2810,42,2,27,5:20:45
3,30/09/2017 4:46,2811,61,8,1,11:55:02
2,14/03/2013 2:46,2812,6,16,24,8:22:53
30,13/03/2016 3:09,2813,97,6,21,17:42:22
0,24/08/2018 9:22,2814,4,11,19,12:36:34
9,14/06/2012 0:15,2815,45,6,25,22:34:22
75,12/06/2010 19:59,2816,24,6,2,2:24:56
44,22/06/2015 1:58,2817,20,28,4,12:50:46
38,16/01/2014 20:55,2818,8,12,6,8:33:17
35,26/10/2011 19:21,2819,91,18,12,4:42:14
15,17/09/2015 4:21,2820,100,10,21,21:58:27
53,10/04/2017 4:38,2821,21,19,15,10:33:20
30,10/02/2010 12:55,2822,56,18,21,23:10:28
42,7/05/2017 3:56,2823,99,21,27,1:35:45
69,28/12/2012 9:35,2824,41,28,12,12:55:00
52,11/09/2018 21:44,2825,45,21,24,15:56:44
89,21/07/2015 1:41,2826,86,22,3,10:05:45
65,6/01/2010 12:05,2827,52,14,14,16:21:02
13,6/04/2017 16:36,2828,85,15,28,23:32:55
10,28/10/2019 0:09,2829,56,12,15,0:31:24
59,22/10/2011 13:47,2830,28,12,4,9:46:00
88,25/10/2010 7:59,2831,30,14,24,16:05:51
43,6/09/2010 10:46,2832,3,29,7,23:23:04
64,13/12/2009 20:03,2833,16,27,9,12:49:58
70,26/10/2012 0:30,2834,95,15,11,9:24:44
58,1/04/2018 10:24,2835,31,23,21,0:07:56
53,3/11/2011 3:17,2836,90,26,6,2:53:18
89,26/06/2019 17:11,2837,92,25,2,10:23:14
45,29/07/2015 22:06,2838,88,28,19,22:16:49
63,21/12/2011 19:00,2839,32,8,28,7:11:34
80,21/02/2011 22:01,2840,82,24,2,17:03:51
76,23/06/2010 15:06,2841,86,2,16,20:23:32
43,14/06/2017 1:04,2842,33,17,22,0:22:35
8,28/01/2012 7:17,2843,51,9,15,7:33:55
26,24/09/2018 18:07,2844,51,18,3,15:13:10
80,2/03/2019 19:39,2845,88,9,2,15:08:22
6,17/01/2017 10:31,2846,10,9,6,6:21:37
81,22/10/2017 16:03,2847,39,18,18,19:21:22
49,25/02/2016 0:10,2848,28,6,9,19:24:21
1,3/03/2019 9:57,2849,5,29,21,9:09:14
57,22/08/2010 6:19,2850,57,14,12,2:11:18
76,22/06/2016 7:29,2851,59,27,13,23:07:21
64,4/11/2012 0:13,2852,35,28,5,5:25:57
9,14/05/2017 15:35,2853,43,17,29,23:11:01
17,30/05/2010 3:11,2854,26,15,3,11:42:23
27,21/06/2017 5:12,2855,1,11,12,13:10:58
81,11/11/2014 4:19,2856,59,18,2,21:28:54
55,10/11/2013 11:38,2857,97,5,23,5:09:45
71,14/01/2018 11:14,2858,70,29,16,0:34:34
16,25/02/2013 16:14,2859,55,20,22,12:16:49
14,10/06/2015 10:48,2860,78,2,16,10:31:37
48,17/12/2012 21:57,2861,27,17,10,14:12:50
66,2/07/2014 13:59,2862,7,23,24,19:46:16
22,14/03/2011 9:01,2863,19,20,3,12:04:35
43,6/02/2017 3:11,2864,63,25,16,1:06:47
43,8/12/2018 17:33,2865,21,3,27,19:13:10
84,23/04/2019 6:08,2866,27,16,11,10:12:48
10,16/10/2017 16:16,2867,2,17,1,20:09:46
66,17/02/2016 1:14,2868,89,18,6,3:59:17
83,23/07/2013 7:33,2869,46,18,26,19:04:58
0,4/09/2019 4:55,2870,79,3,16,14:16:11
81,26/01/2011 11:52,2871,95,22,23,0:21:27
27,8/11/2018 0:12,2872,51,19,4,9:00:35
8,19/01/2010 0:25,2873,52,7,23,18:18:57
16,12/10/2011 20:42,2874,63,16,4,5:49:17
20,17/09/2019 7:03,2875,37,2,16,15:28:37
39,22/11/2010 12:57,2876,36,6,27,23:57:39
71,24/09/2016 11:49,2877,15,7,26,2:18:28
13,4/03/2014 0:21,2878,83,14,4,18:09:11
67,29/04/2011 16:26,2879,75,12,22,5:14:51
75,16/07/2013 23:03,2880,33,23,11,12:41:48
70,2/08/2018 18:29,2881,99,1,17,21:07:23
21,30/11/2017 22:44,2882,48,9,25,4:01:21
71,7/08/2012 8:48,2883,68,26,29,0:30:29
83,28/03/2012 12:13,2884,84,24,26,20:30:26
60,7/07/2018 9:23,2885,47,19,19,10:09:10
2,25/03/2015 16:43,2886,82,18,29,15:07:09
49,19/11/2011 5:17,2887,42,8,1,9:47:40
18,17/10/2018 10:29,2888,66,18,20,23:30:15
23,26/04/2012 6:11,2889,58,9,5,17:34:17
4,10/03/2010 17:47,2890,8,17,5,18:57:05
18,18/02/2016 19:34,2891,33,10,7,8:24:48
0,4/02/2019 12:16,2892,55,28,3,2:12:38
65,28/06/2017 21:51,2893,36,2,12,16:06:38
11,8/02/2012 9:58,2894,97,17,10,19:25:01
36,28/03/2016 15:26,2895,30,8,15,6:27:13
78,23/01/2018 6:36,2896,55,22,30,1:36:34
65,24/09/2013 19:28,2897,59,8,4,3:58:09
67,12/10/2016 5:23,2898,24,22,2,15:30:31
43,12/07/2019 21:55,2899,21,29,17,5:44:48
58,9/11/2012 13:00,2900,10,23,23,9:00:27
16,22/08/2010 3:55,2901,74,29,10,1:44:08
16,18/04/2019 22:11,2902,4,8,18,14:23:43
9,22/03/2012 19:40,2903,38,26,6,14:13:27
43,1/01/2012 4:41,2904,15,20,11,16:10:48
27,6/03/2010 8:36,2905,33,7,17,11:48:46
86,18/01/2019 7:54,2906,40,1,2,15:03:31
45,14/12/2012 3:15,2907,7,10,18,13:19:45
30,15/12/2010 8:19,2908,79,8,11,3:57:15
30,3/09/2013 16:21,2909,36,11,23,1:14:03
57,12/03/2016 8:05,2910,38,11,25,23:23:01
49,7/04/2017 13:16,2911,99,2,27,4:32:05
47,4/01/2011 2:01,2912,12,17,5,7:57:07
46,24/09/2010 3:26,2913,59,5,2,14:15:43
21,15/04/2013 9:22,2914,77,18,3,9:18:34
40,26/08/2018 20:30,2915,100,29,17,16:52:51
67,23/07/2017 23:09,2916,53,19,3,5:32:25
68,3/10/2011 17:18,2917,21,19,22,3:35:10
26,13/08/2016 7:06,2918,40,12,29,3:40:51
12,22/03/2011 20:44,2919,87,18,8,18:09:59
70,7/07/2012 17:19,2920,64,17,2,21:00:44
5,10/02/2011 17:00,2921,48,15,18,16:03:13
63,25/10/2017 19:55,2922,23,18,13,10:39:56
74,6/04/2019 3:43,2923,42,11,1,16:28:44
16,10/05/2010 9:17,2924,94,9,1,0:54:20
14,8/05/2011 9:17,2925,14,24,30,19:04:24
90,26/04/2019 2:05,2926,70,28,18,16:00:20
3,23/07/2019 11:16,2927,39,23,19,21:21:19
30,29/05/2011 3:56,2928,55,16,6,4:26:58
41,14/01/2013 21:31,2929,42,20,29,4:16:17
84,2/11/2009 9:50,2930,98,19,27,1:53:48
69,20/01/2014 13:51,2931,12,7,23,5:48:43
59,15/08/2019 0:55,2932,60,24,6,0:14:43
15,10/09/2010 2:01,2933,100,12,1,8:02:06
4,9/08/2012 4:33,2934,36,24,18,23:54:14
1,7/09/2013 2:49,2935,70,4,24,20:12:59
20,7/12/2011 8:09,2936,81,12,29,3:46:46
78,14/02/2011 19:23,2937,54,22,9,21:47:01
49,11/08/2017 1:07,2938,29,27,18,23:10:13
57,29/11/2010 20:27,2939,23,21,23,9:27:58
12,16/12/2009 17:50,2940,3,29,10,9:28:52
87,2/09/2011 10:12,2941,74,27,13,6:25:17
50,26/01/2013 4:14,2942,94,21,19,11:07:48
35,21/04/2014 8:35,2943,80,26,27,0:34:07
36,6/09/2017 5:06,2944,60,29,30,15:59:05
88,13/06/2012 5:45,2945,72,23,24,16:19:10
56,10/09/2011 22:00,2946,21,11,7,18:36:42
69,18/08/2014 5:39,2947,14,20,24,20:21:24
89,28/05/2013 17:17,2948,69,30,22,6:42:33
40,21/01/2014 22:11,2949,60,24,12,4:39:34
42,24/09/2011 18:42,2950,46,16,19,10:34:52
60,20/03/2011 0:07,2951,59,23,24,13:35:57
52,1/05/2014 2:07,2952,22,11,19,18:45:01
39,26/10/2017 21:46,2953,41,2,13,3:40:04
54,25/05/2018 18:02,2954,29,28,22,16:26:06
54,15/05/2018 13:03,2955,85,19,27,4:24:38
55,31/03/2018 8:59,2956,65,14,30,23:07:27
57,27/11/2016 20:13,2957,18,30,6,17:33:12
65,25/01/2019 1:31,2958,64,3,28,20:35:07
15,1/08/2017 6:38,2959,61,15,1,11:49:17
0,13/02/2011 6:03,2960,6,22,18,15:00:45
56,14/12/2011 21:10,2961,63,12,1,2:46:05
40,10/01/2015 21:49,2962,27,11,26,1:47:13
70,9/05/2011 7:09,2963,83,13,18,0:27:29
9,15/12/2016 4:00,2964,7,22,25,21:03:13
77,17/05/2012 1:03,2965,36,8,5,5:05:15
42,16/02/2011 22:41,2966,23,19,27,22:40:32
63,9/12/2011 4:41,2967,80,8,5,11:24:21
48,10/09/2013 3:53,2968,72,19,9,22:33:00
44,19/11/2010 6:19,2969,40,16,17,2:14:06
17,20/04/2014 10:28,2970,69,8,3,11:29:03
18,22/08/2012 21:21,2971,40,5,15,23:02:51
4,13/02/2019 16:20,2972,30,22,9,11:56:10
75,22/04/2014 17:07,2973,97,17,13,22:35:25
71,26/05/2013 1:59,2974,32,5,5,19:25:17
35,6/08/2013 22:53,2975,23,6,2,17:29:01
23,26/05/2017 17:09,2976,28,29,20,8:12:52
82,5/02/2015 6:08,2977,29,28,25,8:59:58
33,21/11/2015 8:48,2978,55,29,21,21:32:27
25,23/07/2017 10:36,2979,37,9,20,0:13:31
66,28/12/2016 8:34,2980,90,24,14,18:52:17
45,29/07/2013 1:33,2981,11,4,7,12:01:30
1,4/12/2013 22:27,2982,77,19,10,19:45:12
13,22/05/2010 14:51,2983,20,3,29,11:03:49
52,8/03/2013 9:27,2984,74,9,14,2:36:28
74,24/09/2011 18:34,2985,50,18,8,12:09:45
62,26/06/2012 6:21,2986,28,13,12,2:06:53
7,4/03/2010 23:02,2987,17,5,3,5:50:18
8,12/02/2018 19:03,2988,10,25,19,8:00:38
34,5/07/2018 17:32,2989,12,3,17,15:56:31
55,30/06/2011 17:13,2990,85,9,26,11:15:34
90,28/10/2017 12:46,2991,28,24,15,1:17:12
68,20/01/2019 1:38,2992,14,30,29,2:54:05
90,10/12/2013 10:17,2993,98,14,1,16:44:39
70,23/04/2018 9:58,2994,61,7,20,8:20:46
48,5/07/2017 21:40,2995,88,19,15,12:01:00
46,27/05/2016 20:46,2996,48,13,2,23:24:04
69,15/12/2010 6:29,2997,86,5,28,12:25:44
58,24/06/2013 15:46,2998,55,16,19,2:20:43
12,2/04/2011 5:15,2999,90,9,6,16:44:01
85,18/02/2019 14:54,3000,3,8,23,9:51:33
17,1/08/2018 7:54,3001,13,8,25,12:43:11
54,11/06/2017 16:40,3002,70,2,5,20:13:29
72,9/03/2016 8:30,3003,36,21,4,14:24:15
6,18/02/2017 22:28,3004,41,28,20,4:54:20
65,4/06/2018 20:42,3005,3,14,3,6:22:25
19,25/01/2013 19:57,3006,76,4,23,6:32:57
51,26/09/2016 13:18,3007,38,1,5,3:43:15
69,2/04/2019 23:37,3008,91,16,20,4:31:11
67,1/09/2011 1:40,3009,50,6,15,7:17:09
86,20/06/2016 21:32,3010,28,9,21,8:04:54
64,4/09/2011 16:50,3011,54,7,8,2:51:20
85,7/01/2015 13:52,3012,3,13,21,7:50:04
54,30/03/2016 16:17,3013,1,28,21,9:33:51
45,9/03/2017 14:48,3014,29,22,4,2:31:13
44,12/06/2013 8:25,3015,41,27,27,15:17:03
42,3/04/2010 12:47,3016,63,3,20,4:07:42
26,17/02/2019 12:57,3017,62,20,21,17:12:00
71,5/10/2019 0:11,3018,78,23,23,7:47:52
79,1/07/2013 17:39,3019,15,12,7,4:13:26
90,3/08/2016 7:24,3020,15,23,17,19:24:51
39,6/03/2010 21:11,3021,65,21,8,4:01:58
30,7/08/2017 6:12,3022,99,10,17,8:41:58
7,24/01/2015 14:08,3023,23,24,3,22:21:27
5,1/05/2015 12:48,3024,33,8,13,23:46:17
81,30/12/2009 2:26,3025,17,20,10,7:17:35
40,27/12/2014 16:14,3026,21,22,11,5:01:53
10,17/12/2015 0:58,3027,97,24,23,7:46:15
86,7/12/2011 20:59,3028,85,20,3,22:25:04
3,18/04/2012 20:27,3029,54,4,27,22:16:08
68,1/11/2016 16:06,3030,44,9,24,0:30:40
83,28/04/2017 14:44,3031,62,7,7,10:43:41
61,14/07/2014 9:47,3032,71,4,2,5:47:31
36,30/06/2010 3:45,3033,66,1,19,13:02:40
84,9/10/2010 19:02,3034,94,6,19,18:33:11
52,28/08/2016 16:36,3035,38,11,27,1:02:22
87,28/11/2013 19:24,3036,71,17,7,16:50:49
29,19/06/2011 4:33,3037,36,21,12,17:45:23
